customer_id,gender,senior_citizen,partner,dependents,tenure,contract_type,paperless_billing,payment_method,monthly_call_minutes,monthly_data_usage_gb,number_of_calls,international_calls,roaming_usage,monthly_charges,total_charges,avg_revenue_per_user,internet_service,online_security,tech_support,streaming_tv,streaming_movies,network_type,churn_risk,churn,segment,churn_prediction
CUST06193,Female,1,0,0,35,One year,0,Credit card,1555.13,44.31,423,2,1.68,287.85,7139.75,974.57,Fiber,1,1,0,0,Vodafone,Low,No,2,0.2
CUST06194,Female,1,0,0,18,One year,0,Mailed check,346.54,20.73,195,31,7.36,705.25,20288.41,1029.78,Fiber,0,0,1,0,Jio,Low,No,2,0.2
CUST06195,Male,0,1,0,67,Month-to-month,1,Electronic check,773.66,37.44,376,45,1.09,351.32,41203.45,174.05,DSL,0,1,0,0,Vodafone,Low,No,2,0.2
CUST06196,Female,1,1,1,54,Two year,1,Credit card,1413.31,71.2,183,17,1.14,1285.92,7941.21,1287.42,DSL,0,0,0,1,Vodafone,Medium,No,1,0.5
CUST06197,Female,1,1,0,26,Two year,0,Electronic check,422.15,137.99,188,27,17.33,1422.58,9190.69,1383.46,Fiber,0,0,1,1,Airtel,Medium,No,0,0.5
CUST06198,Male,0,0,0,60,Month-to-month,0,Credit card,646.39,58.66,364,32,1.27,1572.43,19396.09,501.48,DSL,0,1,0,1,Airtel,Medium,No,1,0.5
CUST06199,Female,0,0,0,65,Month-to-month,1,Bank transfer,1132.02,8.85,24,16,15.85,1751.56,46468.94,1196.31,DSL,0,0,1,1,Airtel,High,Yes,1,0.8
CUST06200,Female,1,0,0,51,Two year,0,Mailed check,1385.51,4.05,308,31,18.14,104.89,9506.29,776.72,DSL,0,0,1,0,Jio,Medium,No,2,0.5
CUST06201,Male,0,1,0,60,Two year,1,Bank transfer,720.19,31.88,415,11,18.7,434.16,47803.41,843.59,None,0,1,0,0,Jio,Low,No,2,0.2
CUST06202,Female,1,1,1,59,One year,0,Mailed check,759.84,8.28,274,36,17.28,1646.85,33763.19,439.94,Fiber,0,0,0,0,Vodafone,High,Yes,1,0.8
CUST06203,Male,1,1,0,17,Two year,1,Bank transfer,228.64,55.98,357,20,19.1,156.93,23826.4,1352.63,Fiber,1,1,0,1,Jio,Low,No,2,0.2
CUST06204,Male,1,1,1,21,One year,1,Electronic check,1968.28,57.95,358,1,1.04,1363.34,1374.08,1441.69,None,0,1,1,0,Jio,Medium,No,0,0.5
CUST06205,Male,1,1,0,67,Two year,1,Electronic check,1228.35,145.84,48,25,19.93,442.44,26473.51,1016.49,None,1,1,1,1,Airtel,Low,No,2,0.2
CUST06206,Male,0,0,1,28,Two year,0,Mailed check,1065.35,46.28,240,38,0.41,1061.21,21075.69,312.37,None,1,1,0,1,Jio,Low,No,0,0.2
CUST06207,Female,1,0,0,44,Two year,1,Electronic check,430.59,90.04,496,16,3.33,1927.38,39645.3,848.3,None,1,0,1,0,Jio,Medium,No,1,0.5
CUST06208,Male,0,0,0,70,One year,1,Mailed check,981.18,122.91,474,35,1.62,1331.53,28182.01,523.45,None,1,0,0,0,Airtel,Medium,No,1,0.5
CUST06209,Male,1,1,1,62,One year,1,Bank transfer,900.15,77.2,333,33,14.88,798.62,48700.8,731.21,None,0,1,1,0,Vodafone,Low,No,1,0.2
CUST06210,Female,1,0,1,42,Two year,1,Mailed check,524.53,104.64,66,18,1.74,1408.11,6039.91,1044.36,DSL,1,1,0,0,Airtel,Medium,No,1,0.5
CUST06211,Male,0,1,1,22,One year,1,Credit card,898.09,146.17,461,31,5.85,109.57,45790.78,198.98,None,0,0,0,1,Vodafone,Low,No,2,0.2
CUST06212,Male,1,0,0,38,One year,0,Bank transfer,415.03,48.96,272,49,12.76,1904.95,19288.59,384.62,Fiber,1,1,0,1,Vodafone,Medium,No,1,0.5
CUST06213,Male,0,0,1,14,One year,0,Bank transfer,1423.35,11.59,11,21,9.96,753.45,25616.39,1149.83,Fiber,1,0,1,1,Jio,Low,No,2,0.2
CUST06214,Male,0,1,1,26,One year,0,Mailed check,1818.48,64.83,63,49,2.72,1961.22,42733.71,153.44,Fiber,1,0,1,1,Vodafone,Medium,No,0,0.5
CUST06215,Female,1,0,1,40,Month-to-month,1,Credit card,15.15,81.32,430,44,10.43,1384.19,34399.06,942.61,Fiber,0,0,0,0,Jio,Medium,No,1,0.5
CUST06216,Male,1,0,0,54,One year,0,Credit card,1116.95,87.21,467,38,6.81,644.97,47335.22,474.17,DSL,1,0,1,1,Airtel,Low,No,2,0.2
CUST06217,Female,1,0,0,13,Two year,1,Electronic check,1467.32,110.92,475,17,11.72,1268.01,49240.95,1363.48,Fiber,0,1,0,0,Jio,Medium,No,0,0.5
CUST06218,Female,1,0,0,19,One year,0,Bank transfer,1815.32,134.76,421,23,10.77,821.47,32256.38,1266.34,DSL,1,0,1,0,Vodafone,Low,No,0,0.2
CUST06219,Male,0,0,1,42,Two year,0,Electronic check,723.26,75.27,68,0,19.79,1320.31,28209.26,1387.07,DSL,1,1,1,1,Vodafone,Medium,No,1,0.5
CUST06220,Male,1,0,0,41,One year,0,Bank transfer,1815.23,21.94,439,40,17.27,1601.26,13022.54,231.41,DSL,1,1,0,0,Vodafone,Medium,No,1,0.5
CUST06221,Male,1,0,0,50,Two year,0,Bank transfer,1652.85,60.81,456,1,0.07,993.51,14135.89,1492.6,Fiber,1,1,0,1,Airtel,Low,No,1,0.2
CUST06222,Male,1,1,0,3,Month-to-month,1,Bank transfer,1055.18,23.73,428,39,3.52,521.02,13060.77,300.9,DSL,1,0,1,0,Vodafone,Medium,No,2,0.5
CUST06223,Female,1,0,0,31,Two year,0,Bank transfer,521.32,27.75,364,23,18.26,1963.76,39347.41,1318.18,Fiber,1,1,0,1,Vodafone,Medium,No,0,0.5
CUST06224,Female,1,1,1,15,One year,0,Mailed check,1309.1,0.75,380,39,10.79,883.03,30965.73,626.36,DSL,1,1,0,0,Jio,Medium,No,0,0.5
CUST06225,Female,0,0,0,54,One year,1,Credit card,528.51,139.49,103,1,15.19,434.14,36920.2,1437.14,Fiber,0,1,0,0,Airtel,Low,No,2,0.2
CUST06226,Male,1,1,1,53,Two year,0,Bank transfer,704.2,111.92,222,26,10.07,1503.51,40903.85,101.46,DSL,1,0,1,1,Vodafone,Medium,No,1,0.5
CUST06227,Female,0,1,1,45,Month-to-month,0,Electronic check,939.31,15.49,67,1,15.72,1344.03,44721.02,1064.84,DSL,1,1,1,0,Jio,Medium,No,1,0.5
CUST06228,Male,1,0,1,38,One year,1,Electronic check,1000.97,138.06,226,22,2.66,1650.53,7774.15,1493.92,Fiber,1,1,0,0,Vodafone,Medium,No,1,0.5
CUST06229,Male,1,1,1,50,One year,0,Mailed check,386.4,130.62,150,32,14.76,102.18,43816.19,1071.41,None,0,0,1,0,Vodafone,Low,No,2,0.2
CUST06230,Male,1,1,1,24,Two year,0,Credit card,1390.67,136.53,336,33,17.39,758.9,32464.58,1089.16,DSL,1,0,1,1,Vodafone,Low,No,2,0.2
CUST06231,Male,0,0,1,17,Two year,1,Bank transfer,1983.91,15.05,399,31,5.31,696.61,45940.9,1034.15,Fiber,1,0,1,0,Vodafone,Low,No,2,0.2
CUST06232,Male,1,1,0,18,Month-to-month,1,Mailed check,495.3,12.44,221,2,7.37,1854.29,46471.69,1471.12,DSL,1,0,0,1,Airtel,Medium,No,0,0.5
CUST06233,Female,0,0,1,42,Two year,0,Electronic check,1113.53,10.63,310,26,11.81,763.37,21618.56,1104.65,DSL,0,1,0,1,Airtel,Low,No,2,0.2
CUST06234,Female,0,1,0,17,One year,0,Credit card,914.88,145.05,142,11,17.36,1100.74,35852.09,795.71,None,1,1,1,0,Airtel,Low,No,0,0.2
CUST06235,Male,1,1,1,16,Two year,0,Bank transfer,622.48,99.24,175,7,18.16,105.7,41383.81,446.87,DSL,1,0,1,1,Airtel,Low,No,2,0.2
CUST06236,Female,0,1,0,52,Month-to-month,1,Credit card,845.36,27.11,437,19,10.69,1634.48,13245.71,1187.8,Fiber,1,0,1,1,Vodafone,Medium,No,1,0.5
CUST06237,Male,1,1,1,36,Month-to-month,1,Electronic check,1468.12,139.41,241,16,13.16,315.56,24558.49,325.43,DSL,1,0,0,0,Airtel,Low,No,2,0.2
CUST06238,Male,1,0,0,39,One year,0,Mailed check,835.33,66.75,34,44,17.46,1775.43,13333.56,186.99,Fiber,0,0,1,0,Vodafone,Medium,No,1,0.5
CUST06239,Male,0,0,0,25,Two year,1,Mailed check,1018.46,117.92,347,32,4.63,1495.71,4879.89,1168.37,None,0,0,0,1,Vodafone,Medium,No,0,0.5
CUST06240,Female,1,0,1,42,One year,1,Electronic check,959.71,95.61,481,10,16.5,1156.14,35049.27,616.37,Fiber,1,0,0,1,Airtel,Low,No,1,0.2
CUST06241,Male,1,0,1,21,Month-to-month,0,Bank transfer,1114.91,97.62,408,8,5.24,1522.26,28827.45,397.03,Fiber,1,0,0,0,Airtel,Medium,No,0,0.5
CUST06242,Male,0,0,1,68,Month-to-month,1,Bank transfer,589.47,66.24,209,33,11.62,1605.49,20298.36,1173.73,DSL,1,1,0,0,Airtel,Medium,No,1,0.5
CUST06243,Female,0,1,1,59,Two year,1,Credit card,1024.31,59.55,342,43,18.69,1527.31,11021.75,1314.69,Fiber,0,0,1,0,Airtel,Medium,No,1,0.5
CUST06244,Female,0,0,0,30,Two year,1,Electronic check,278.33,24.71,432,42,10.23,1354.7,9878.96,247.69,DSL,0,0,1,0,Airtel,Medium,No,0,0.5
CUST06245,Female,0,1,0,57,One year,1,Electronic check,1485.35,11.08,57,6,1.87,1772.31,14333.74,680.93,Fiber,1,1,1,1,Vodafone,Medium,No,1,0.5
CUST06246,Male,0,0,1,33,Month-to-month,0,Bank transfer,230.74,139.23,61,15,17.92,902.74,49116.35,133.25,None,1,1,0,0,Vodafone,Low,No,2,0.2
CUST06247,Male,0,0,1,53,One year,1,Electronic check,1572.07,140.53,69,26,11.7,1174.72,48147.39,1258.72,Fiber,1,0,0,1,Vodafone,Low,No,1,0.2
CUST06248,Female,1,0,0,16,One year,0,Mailed check,1652.83,96.37,482,14,1.42,1940.82,42317.27,111.5,Fiber,0,0,1,0,Airtel,Medium,No,0,0.5
CUST06249,Male,0,0,1,49,One year,0,Bank transfer,47.93,58.52,288,23,0.21,806.27,3885.29,646.72,None,1,0,1,0,Jio,Low,No,2,0.2
CUST06250,Female,0,1,0,5,Month-to-month,0,Bank transfer,1663.37,4.25,462,36,5.23,1525.74,41676.96,1363.84,DSL,1,1,0,1,Airtel,High,Yes,0,0.8
CUST06251,Female,1,0,1,60,Two year,0,Mailed check,1299.86,67.42,317,48,2.41,843.43,37904.0,916.71,None,0,0,0,0,Jio,Low,No,1,0.2
CUST06252,Male,1,1,1,71,Month-to-month,1,Electronic check,202.85,99.02,351,39,12.57,992.33,46961.25,1223.97,DSL,0,1,0,0,Jio,Low,No,1,0.2
CUST06253,Male,0,1,0,55,One year,0,Bank transfer,1995.86,45.39,248,18,11.93,736.7,23609.49,288.95,Fiber,0,0,1,1,Airtel,Low,No,2,0.2
CUST06254,Female,0,0,0,35,Month-to-month,0,Bank transfer,1234.78,51.69,287,22,16.82,389.84,25987.84,260.56,Fiber,1,1,1,1,Jio,Low,No,2,0.2
CUST06255,Female,1,1,1,69,One year,1,Bank transfer,807.71,71.11,34,38,10.27,1946.19,28601.55,596.15,DSL,0,0,1,0,Jio,Medium,No,1,0.5
CUST06256,Female,0,1,0,42,One year,1,Electronic check,1771.58,74.49,192,30,5.06,948.88,27525.21,1042.36,DSL,1,1,1,1,Jio,Low,No,1,0.2
CUST06257,Female,0,0,1,69,Two year,1,Bank transfer,92.83,111.56,248,29,1.01,629.76,16030.25,328.65,None,1,1,0,1,Airtel,Low,No,2,0.2
CUST06258,Male,1,1,0,24,One year,0,Electronic check,1437.51,75.21,73,6,0.21,1326.94,8489.86,191.77,Fiber,0,0,1,0,Vodafone,Medium,No,0,0.5
CUST06259,Female,0,0,1,71,Month-to-month,0,Credit card,296.01,126.87,330,44,18.52,309.77,35732.79,1466.16,Fiber,1,1,1,1,Airtel,Low,No,2,0.2
CUST06260,Female,1,0,1,71,Two year,1,Mailed check,1109.48,72.68,13,49,2.89,1131.47,45671.57,507.09,DSL,0,0,1,1,Jio,Low,No,1,0.2
CUST06261,Female,0,1,1,55,Two year,1,Electronic check,200.92,5.27,317,49,9.98,1189.82,33486.03,974.16,None,1,1,0,0,Jio,Medium,No,1,0.5
CUST06262,Male,1,1,0,14,Two year,0,Electronic check,1361.5,21.64,126,2,15.9,471.31,41541.8,1023.37,DSL,1,0,0,0,Airtel,Low,No,2,0.2
CUST06263,Male,1,1,0,55,Two year,1,Mailed check,935.21,107.87,425,37,18.57,1922.27,26303.28,154.1,DSL,1,0,1,0,Vodafone,Medium,No,1,0.5
CUST06264,Female,1,1,0,15,Two year,1,Electronic check,23.34,68.05,62,47,4.03,1228.89,25504.36,892.26,Fiber,1,0,1,0,Jio,Medium,No,0,0.5
CUST06265,Male,0,1,0,5,Month-to-month,0,Mailed check,152.08,69.45,35,29,4.64,521.97,49280.9,380.43,DSL,0,0,0,0,Jio,Medium,No,2,0.5
CUST06266,Male,1,1,1,4,One year,1,Credit card,1409.05,146.71,109,9,3.59,1682.54,49729.98,225.83,Fiber,1,0,0,1,Airtel,High,Yes,0,0.8
CUST06267,Male,0,1,0,30,One year,1,Bank transfer,804.92,85.93,216,33,3.18,682.37,30632.15,655.67,DSL,1,0,1,0,Airtel,Low,No,2,0.2
CUST06268,Female,1,0,0,53,One year,1,Mailed check,1347.58,17.98,428,12,9.1,1485.83,18858.47,1209.97,DSL,0,1,1,1,Jio,Medium,No,1,0.5
CUST06269,Female,1,0,0,30,One year,1,Mailed check,785.79,65.35,495,38,12.72,1292.91,18935.46,1456.68,DSL,0,0,0,1,Vodafone,Medium,No,0,0.5
CUST06270,Male,1,0,1,61,Two year,1,Bank transfer,729.76,84.42,228,12,14.13,402.4,33757.42,793.07,DSL,1,1,1,1,Vodafone,Low,No,2,0.2
CUST06271,Female,0,1,0,71,One year,1,Bank transfer,1711.28,6.1,23,24,6.54,278.5,11606.37,1342.48,Fiber,0,0,0,0,Vodafone,Medium,No,2,0.5
CUST06272,Female,0,1,0,68,One year,0,Electronic check,1711.07,55.01,427,40,12.48,1253.27,49021.25,1423.26,None,0,1,1,0,Jio,Medium,No,1,0.5
CUST06273,Male,1,1,1,55,Two year,0,Electronic check,1840.37,145.19,69,33,0.05,1368.77,35793.1,720.11,None,1,1,0,1,Airtel,Medium,No,1,0.5
CUST06274,Male,0,0,1,71,Two year,1,Electronic check,1647.81,112.82,162,39,17.77,348.01,8475.86,303.51,DSL,0,0,0,0,Jio,Low,No,2,0.2
CUST06275,Female,0,0,1,42,Two year,0,Bank transfer,263.59,56.14,63,39,17.4,427.16,18526.18,534.15,DSL,0,1,0,0,Vodafone,Low,No,2,0.2
CUST06276,Male,0,0,1,29,One year,1,Bank transfer,142.32,39.69,264,39,10.88,194.17,11572.87,642.56,Fiber,1,1,1,1,Vodafone,Low,No,2,0.2
CUST06277,Female,1,1,1,35,Two year,0,Bank transfer,126.25,42.83,420,33,4.87,354.55,4760.5,736.34,Fiber,1,1,1,0,Jio,Low,No,2,0.2
CUST06278,Female,0,0,1,45,Two year,1,Electronic check,1960.61,124.35,30,14,19.44,1216.35,32419.32,1002.53,Fiber,0,0,0,0,Airtel,Medium,No,1,0.5
CUST06279,Male,1,0,1,29,Month-to-month,0,Bank transfer,1007.29,60.54,441,2,16.21,480.21,5668.21,1003.29,Fiber,1,0,0,1,Airtel,Low,No,2,0.2
CUST06280,Female,1,1,0,70,Month-to-month,1,Bank transfer,239.19,126.55,44,45,0.34,647.46,20110.26,860.56,None,0,1,1,0,Airtel,Low,No,2,0.2
CUST06281,Female,1,0,1,3,One year,1,Credit card,1093.15,136.36,189,21,9.39,1153.98,33641.0,419.63,DSL,0,1,1,1,Airtel,Medium,No,0,0.5
CUST06282,Male,0,0,1,57,Two year,1,Mailed check,1423.49,69.9,463,33,2.04,885.87,8481.32,608.85,DSL,1,1,0,0,Jio,Low,No,1,0.2
CUST06283,Male,1,0,1,66,One year,0,Mailed check,198.04,141.82,492,4,2.64,1704.92,44265.31,678.82,DSL,0,0,0,0,Airtel,Medium,No,1,0.5
CUST06284,Male,0,1,1,22,Month-to-month,0,Bank transfer,699.34,45.34,163,40,0.03,1184.02,9654.14,1029.22,DSL,1,1,0,1,Vodafone,Low,No,0,0.2
CUST06285,Female,0,0,1,27,Month-to-month,0,Electronic check,383.77,39.37,152,21,13.75,349.92,30726.07,298.05,None,0,1,0,0,Airtel,Low,No,2,0.2
CUST06286,Male,1,1,0,22,Two year,1,Credit card,1951.11,16.54,14,28,5.05,829.21,46227.58,438.29,None,1,0,1,1,Jio,Low,No,0,0.2
CUST06287,Male,1,1,0,49,One year,0,Credit card,643.27,37.25,483,7,6.1,590.65,5220.77,497.41,DSL,0,1,0,1,Airtel,Low,No,2,0.2
CUST06288,Male,1,0,0,24,Month-to-month,0,Mailed check,1384.11,116.01,170,33,0.94,591.07,5695.34,825.72,DSL,1,1,0,0,Vodafone,Low,No,2,0.2
CUST06289,Male,0,0,0,27,Two year,1,Credit card,1837.68,60.87,418,3,0.16,586.29,6721.92,1160.5,Fiber,1,1,0,1,Airtel,Low,No,2,0.2
CUST06290,Female,0,1,0,36,One year,1,Credit card,1727.74,22.65,130,24,15.85,893.92,18197.68,1282.08,Fiber,0,1,1,0,Vodafone,Low,No,2,0.2
CUST06291,Female,1,1,0,17,Two year,0,Credit card,794.01,16.5,218,49,13.23,349.92,33743.71,1139.28,DSL,1,1,0,0,Vodafone,Low,No,2,0.2
CUST06292,Male,1,1,0,56,Two year,1,Bank transfer,628.71,73.79,445,22,7.65,578.54,27162.15,1147.44,None,0,0,0,1,Jio,Low,No,2,0.2
CUST06293,Female,0,1,1,10,Month-to-month,0,Mailed check,1620.4,81.13,181,24,1.4,1431.79,15260.2,437.19,DSL,0,1,1,1,Vodafone,High,Yes,0,0.8
CUST06294,Male,0,1,1,54,One year,1,Mailed check,418.26,119.29,285,33,15.52,1671.14,31094.09,1338.73,None,1,0,1,1,Vodafone,Medium,No,1,0.5
CUST06295,Male,1,0,1,38,Month-to-month,1,Electronic check,1437.47,107.36,243,43,18.53,125.13,22601.57,173.59,Fiber,1,0,1,0,Vodafone,Low,No,2,0.2
CUST06296,Female,0,1,1,4,One year,0,Bank transfer,1672.22,25.48,321,5,10.55,257.57,17955.92,856.34,Fiber,0,1,1,1,Vodafone,Medium,No,2,0.5
CUST06297,Female,0,0,1,50,One year,1,Credit card,1699.95,41.89,331,33,2.78,1723.59,19431.23,223.8,None,0,0,1,0,Vodafone,Medium,No,1,0.5
CUST06298,Male,0,1,1,61,Two year,1,Bank transfer,27.75,104.22,128,20,13.05,506.84,18287.71,941.23,None,1,0,0,0,Vodafone,Low,No,2,0.2
CUST06299,Male,0,0,0,21,Two year,1,Credit card,1004.74,27.5,17,43,1.43,692.13,25831.73,166.21,None,0,0,0,0,Jio,Low,No,2,0.2
CUST06300,Female,0,1,1,36,One year,1,Credit card,721.61,120.58,348,29,3.31,739.47,19322.07,997.26,DSL,1,1,0,1,Vodafone,Low,No,2,0.2
CUST06301,Male,0,0,1,46,Two year,1,Electronic check,1957.93,98.77,73,2,9.41,1744.17,16315.49,147.16,Fiber,0,1,1,1,Vodafone,Medium,No,1,0.5
CUST06302,Female,1,0,1,71,Month-to-month,1,Electronic check,1092.71,80.68,166,14,4.98,408.24,16390.69,331.16,None,0,1,0,1,Jio,Low,No,2,0.2
CUST06303,Male,0,1,0,44,One year,1,Electronic check,860.61,96.82,441,20,18.6,1642.82,11340.24,1154.73,DSL,1,0,1,1,Vodafone,Medium,No,1,0.5
CUST06304,Male,1,1,0,64,Month-to-month,1,Credit card,496.28,15.41,387,18,16.18,987.61,10885.12,523.86,None,0,1,0,0,Jio,Low,No,1,0.2
CUST06305,Female,1,0,0,18,Two year,1,Credit card,1692.8,82.43,156,18,5.54,1587.02,14660.16,1337.77,Fiber,0,0,1,0,Vodafone,Medium,No,0,0.5
CUST06306,Female,0,0,1,13,One year,1,Bank transfer,645.55,67.97,146,48,19.28,1406.3,48626.72,237.38,DSL,0,1,1,1,Vodafone,Medium,No,0,0.5
CUST06307,Female,1,0,1,13,Two year,1,Mailed check,1655.24,77.19,81,45,7.57,1489.99,10606.59,842.77,None,0,1,0,1,Airtel,Medium,No,0,0.5
CUST06308,Female,1,1,1,25,Month-to-month,1,Credit card,1784.3,50.98,378,33,11.37,315.31,22506.89,1396.11,None,1,1,0,0,Vodafone,Low,No,2,0.2
CUST06309,Female,1,1,0,5,One year,0,Bank transfer,125.77,70.49,24,13,11.28,685.68,45472.5,678.4,None,1,0,1,0,Jio,Medium,No,2,0.5
CUST06310,Female,0,1,0,39,Two year,1,Bank transfer,1024.87,132.55,491,3,12.99,530.61,1069.41,558.89,DSL,0,0,1,1,Airtel,Low,No,2,0.2
CUST06311,Female,1,1,1,29,Month-to-month,1,Credit card,846.54,52.06,333,30,4.87,338.25,30440.68,1452.37,DSL,1,0,0,0,Airtel,Low,No,2,0.2
CUST06312,Male,0,0,0,57,Month-to-month,1,Credit card,792.28,7.22,328,45,18.44,1313.55,43574.42,693.89,None,0,1,0,0,Airtel,High,Yes,1,0.8
CUST06313,Male,1,1,1,46,Two year,0,Electronic check,749.22,38.84,100,10,5.31,1419.75,8793.75,1078.37,DSL,0,1,0,1,Vodafone,Medium,No,1,0.5
CUST06314,Male,1,1,0,33,One year,0,Electronic check,1068.65,68.43,431,43,13.3,367.81,40729.53,1387.92,Fiber,0,0,0,1,Jio,Low,No,2,0.2
CUST06315,Female,1,1,0,10,Two year,0,Electronic check,269.1,80.26,312,44,15.32,1559.17,32482.26,115.08,Fiber,0,0,0,0,Vodafone,High,Yes,0,0.8
CUST06316,Female,1,1,0,58,One year,0,Bank transfer,1743.86,64.36,278,10,17.63,643.97,41153.51,897.1,Fiber,0,0,0,0,Vodafone,Low,No,2,0.2
CUST06317,Female,0,1,1,25,Month-to-month,1,Electronic check,1120.39,124.08,489,48,9.14,814.91,4010.64,1098.83,DSL,0,1,0,1,Airtel,Low,No,2,0.2
CUST06318,Male,1,0,0,39,Month-to-month,1,Credit card,700.75,137.32,108,3,14.23,1986.18,4013.12,686.59,None,1,0,0,0,Vodafone,Medium,No,1,0.5
CUST06319,Female,1,1,1,16,Month-to-month,1,Electronic check,493.63,73.28,377,15,1.71,463.77,7577.68,1042.11,DSL,1,0,1,1,Jio,Low,No,2,0.2
CUST06320,Female,0,0,1,60,Two year,0,Credit card,1236.96,11.84,311,37,15.56,323.43,48958.93,1228.98,Fiber,0,1,0,0,Airtel,Low,No,2,0.2
CUST06321,Male,0,1,1,28,Two year,1,Credit card,1575.6,63.44,301,5,15.11,609.17,44030.0,541.82,DSL,1,1,1,1,Vodafone,Low,No,2,0.2
CUST06322,Female,0,1,0,44,Two year,0,Mailed check,887.31,27.6,19,17,8.21,1869.43,28832.02,552.38,Fiber,1,1,1,0,Vodafone,Medium,No,1,0.5
CUST06323,Male,1,1,0,58,Month-to-month,0,Mailed check,1969.2,42.88,448,24,6.27,327.09,26657.92,222.87,Fiber,1,1,0,0,Airtel,Low,No,2,0.2
CUST06324,Male,0,1,0,32,One year,0,Electronic check,1075.78,125.02,32,23,7.6,1269.29,13127.16,1437.03,DSL,1,1,1,1,Airtel,Medium,No,0,0.5
CUST06325,Female,0,0,1,63,Two year,1,Credit card,1958.03,80.53,288,38,1.81,1605.86,10989.26,146.11,DSL,0,1,1,0,Vodafone,Medium,No,1,0.5
CUST06326,Female,0,0,0,45,Two year,1,Mailed check,1925.58,124.37,77,46,12.76,1851.5,12107.97,759.01,Fiber,0,1,0,1,Vodafone,Medium,No,1,0.5
CUST06327,Female,0,1,0,53,Two year,1,Bank transfer,1203.49,147.85,437,8,18.26,1007.26,36638.07,846.0,Fiber,1,1,1,1,Jio,Low,No,1,0.2
CUST06328,Male,0,0,1,61,Month-to-month,1,Mailed check,1166.86,82.01,142,36,13.31,968.61,31884.14,297.49,None,0,1,0,0,Jio,Low,No,1,0.2
CUST06329,Male,0,0,1,50,One year,0,Electronic check,220.29,136.88,13,33,11.61,1671.46,25337.88,786.07,DSL,0,1,0,1,Jio,Medium,No,1,0.5
CUST06330,Male,1,1,1,27,One year,1,Bank transfer,1859.27,102.68,423,33,19.81,471.09,41761.18,512.63,None,1,0,1,0,Airtel,Low,No,2,0.2
CUST06331,Female,0,0,0,26,One year,1,Bank transfer,1608.39,15.72,114,39,10.84,977.1,3435.2,1223.58,Fiber,0,1,1,0,Airtel,Low,No,0,0.2
CUST06332,Female,1,0,0,3,Two year,1,Credit card,1005.92,62.98,445,39,6.92,1310.69,2293.13,1252.38,DSL,1,0,1,0,Airtel,High,Yes,0,0.8
CUST06333,Female,0,1,1,39,Two year,0,Credit card,619.75,99.01,234,36,14.09,1429.18,41124.96,705.89,Fiber,1,1,1,0,Airtel,Medium,No,1,0.5
CUST06334,Female,0,1,0,65,One year,0,Credit card,1678.71,105.94,249,27,10.43,311.51,21107.83,708.29,DSL,0,1,0,1,Airtel,Low,No,2,0.2
CUST06335,Male,0,0,1,35,Month-to-month,1,Credit card,590.12,129.17,241,49,19.44,1746.61,33444.29,206.26,Fiber,1,1,1,1,Airtel,Medium,No,0,0.5
CUST06336,Male,1,1,0,53,One year,1,Mailed check,1088.3,95.78,406,47,17.96,1653.67,20508.86,600.0,Fiber,1,1,0,0,Airtel,Medium,No,1,0.5
CUST06337,Male,0,1,1,46,Two year,0,Electronic check,405.66,13.97,127,10,18.94,701.39,22208.76,667.87,None,1,1,0,0,Vodafone,Low,No,2,0.2
CUST06338,Male,0,1,0,68,One year,0,Electronic check,1610.98,21.8,27,13,0.02,1004.12,1614.6,725.28,None,1,0,1,0,Airtel,Low,No,1,0.2
CUST06339,Female,0,0,1,22,One year,1,Credit card,1508.09,49.58,425,25,6.68,828.68,26755.97,734.07,Fiber,1,0,0,1,Vodafone,Low,No,0,0.2
CUST06340,Female,0,1,1,60,One year,0,Mailed check,590.63,44.46,426,7,12.54,1963.09,2254.4,229.05,None,1,1,1,0,Airtel,Medium,No,1,0.5
CUST06341,Female,1,1,1,6,Month-to-month,0,Mailed check,243.54,33.63,323,27,6.17,1208.58,17895.12,328.33,DSL,1,1,1,0,Airtel,High,Yes,0,0.8
CUST06342,Male,1,0,0,52,Two year,0,Mailed check,362.37,92.79,135,19,13.13,612.88,7266.84,707.42,DSL,0,1,1,1,Airtel,Low,No,2,0.2
CUST06343,Male,1,0,0,29,Two year,0,Electronic check,1236.55,64.74,327,24,14.3,1516.3,11282.79,629.73,None,1,1,1,0,Airtel,Medium,No,0,0.5
CUST06344,Female,1,0,0,43,One year,0,Credit card,308.58,102.91,208,9,12.47,1660.12,45421.21,299.37,Fiber,1,1,0,1,Jio,Medium,No,1,0.5
CUST06345,Female,1,0,1,34,Two year,0,Mailed check,647.05,58.35,407,10,9.17,1478.65,48482.31,1008.12,Fiber,0,1,1,0,Airtel,Medium,No,0,0.5
CUST06346,Male,0,0,1,31,Month-to-month,0,Mailed check,1680.01,41.48,113,25,13.94,257.69,2137.26,264.7,Fiber,0,1,0,0,Vodafone,Low,No,2,0.2
CUST06347,Female,0,1,1,46,One year,1,Credit card,172.73,82.8,121,22,15.61,645.7,45743.66,107.25,DSL,0,0,0,1,Vodafone,Low,No,2,0.2
CUST06348,Male,0,0,1,4,Month-to-month,0,Mailed check,1166.55,14.97,23,18,13.92,787.63,42634.12,957.65,Fiber,1,1,1,1,Vodafone,Medium,No,0,0.5
